id,tag,timestamp,value
479,episode reward,1.67204E+12,-192.417572
480,episode reward,1.67204E+12,-196.872406
481,episode reward,1.67204E+12,-185.5398865
482,episode reward,1.67204E+12,-218.0274353
483,episode reward,1.67204E+12,-196.7909851
484,episode reward,1.67204E+12,-202.4646606
485,episode reward,1.67204E+12,-197.0526123
486,episode reward,1.67204E+12,-205.3636169
487,episode reward,1.67204E+12,-204.646698
488,episode reward,1.67204E+12,-207.2015991
489,episode reward,1.67204E+12,-191.1942749
490,episode reward,1.67204E+12,-206.6931152
491,episode reward,1.67204E+12,-203.4032898
492,episode reward,1.67204E+12,-204.6105042
493,episode reward,1.67204E+12,-197.3704529
494,episode reward,1.67204E+12,-202.3251038
495,episode reward,1.67204E+12,-206.8525391
496,episode reward,1.67204E+12,-198.4532776
497,episode reward,1.67204E+12,-196.9741211
498,episode reward,1.67204E+12,-216.0396423
499,episode reward,1.67204E+12,-201.6569214
500,episode reward,1.67204E+12,-201.1127625
501,episode reward,1.67204E+12,-190.7988281
502,episode reward,1.67204E+12,-190.2241516
503,episode reward,1.67204E+12,-222.002533
504,episode reward,1.67204E+12,-209.6437988
505,episode reward,1.67204E+12,-206.2683105
506,episode reward,1.67204E+12,-207.728241
507,episode reward,1.67204E+12,-182.8382874
508,episode reward,1.67204E+12,-203.8180237
509,episode reward,1.67204E+12,-209.9796448
510,episode reward,1.67204E+12,-195.3589783
511,episode reward,1.67204E+12,-207.9508972
512,episode reward,1.67204E+12,-189.6431274
513,episode reward,1.67204E+12,-204.8840027
514,episode reward,1.67204E+12,-202.420929
515,episode reward,1.67204E+12,-191.2243042
516,episode reward,1.67204E+12,-217.4400635
517,episode reward,1.67204E+12,-187.7421875
518,episode reward,1.67204E+12,-204.2675171
519,episode reward,1.67204E+12,-196.3781128
520,episode reward,1.67204E+12,-205.8225403
521,episode reward,1.67204E+12,-211.625
522,episode reward,1.67204E+12,-203.2426147
523,episode reward,1.67204E+12,-188.1885681
524,episode reward,1.67204E+12,-210.8764954
525,episode reward,1.67204E+12,-192.9042969
526,episode reward,1.67204E+12,-187.6408081
527,episode reward,1.67204E+12,-184.7702026
528,episode reward,1.67204E+12,-192.5713806
529,episode reward,1.67204E+12,-195.8835449
530,episode reward,1.67204E+12,-199.7854309
531,episode reward,1.67204E+12,-199.6298218
532,episode reward,1.67204E+12,-205.663147
533,episode reward,1.67204E+12,-209.710144
534,episode reward,1.67204E+12,-201.4020081
535,episode reward,1.67204E+12,-188.9686584
536,episode reward,1.67204E+12,-195.4299622
537,episode reward,1.67204E+12,-193.5241699
538,episode reward,1.67204E+12,-207.0464172
539,episode reward,1.67204E+12,-200.2433472
540,episode reward,1.67204E+12,-198.2604065
541,episode reward,1.67204E+12,-193.4398804
542,episode reward,1.67204E+12,-191.7574463
543,episode reward,1.67204E+12,-210.7179565
544,episode reward,1.67204E+12,-199.1156921
545,episode reward,1.67204E+12,-195.7245178
546,episode reward,1.67204E+12,-200.9781494
547,episode reward,1.67204E+12,-206.3240051
548,episode reward,1.67204E+12,-210.2947083
549,episode reward,1.67204E+12,-212.0221252
550,episode reward,1.67204E+12,-196.0925293
551,episode reward,1.67204E+12,-202.6957397
552,episode reward,1.67204E+12,-189.8424683
553,episode reward,1.67204E+12,-187.0471497
554,episode reward,1.67204E+12,-184.0698547
555,episode reward,1.67204E+12,-211.7156372
556,episode reward,1.67204E+12,-194.1541748
557,episode reward,1.67204E+12,-198.3382263
558,episode reward,1.67204E+12,-177.5065308
559,episode reward,1.67204E+12,-201.012207
560,episode reward,1.67204E+12,-198.4638672
561,episode reward,1.67204E+12,-209.5111389
562,episode reward,1.67204E+12,-195.9009094
563,episode reward,1.67204E+12,-206.8053894
564,episode reward,1.67204E+12,-178.6128845
565,episode reward,1.67204E+12,-196.6548157
566,episode reward,1.67204E+12,-203.3441772
567,episode reward,1.67204E+12,-205.3154297
568,episode reward,1.67204E+12,-201.9031677
569,episode reward,1.67204E+12,-205.8806152
570,episode reward,1.67204E+12,-206.6229858
571,episode reward,1.67204E+12,-203.4043884
572,episode reward,1.67204E+12,-199.1913147
573,episode reward,1.67204E+12,-214.5239563
574,episode reward,1.67204E+12,-198.1945496
575,episode reward,1.67204E+12,-202.4633179
576,episode reward,1.67204E+12,-197.4547729
577,episode reward,1.67204E+12,-201.8526001
578,episode reward,1.67204E+12,-210.4585266
579,episode reward,1.67204E+12,-199.1824951
580,episode reward,1.67204E+12,-214.9891052
581,episode reward,1.67204E+12,-202.8278809
582,episode reward,1.67204E+12,-211.7359619
583,episode reward,1.67204E+12,-208.4871216
584,episode reward,1.67204E+12,-179.7568359
585,episode reward,1.67204E+12,-196.3918152
586,episode reward,1.67204E+12,-189.8439941
587,episode reward,1.67204E+12,-202.479248
588,episode reward,1.67204E+12,-187.9143372
589,episode reward,1.67204E+12,-187.6454468
590,episode reward,1.67204E+12,-208.7301941
591,episode reward,1.67204E+12,-182.6030273
592,episode reward,1.67204E+12,-198.1013794
593,episode reward,1.67204E+12,-217.0357056
594,episode reward,1.67204E+12,-209.6482544
595,episode reward,1.67204E+12,-212.6233521
596,episode reward,1.67204E+12,-188.5112915
597,episode reward,1.67204E+12,-209.5285645
598,episode reward,1.67204E+12,-201.7462158
599,episode reward,1.67204E+12,-207.1864014
600,episode reward,1.67204E+12,-206.1798706
601,episode reward,1.67204E+12,-198.8459473
602,episode reward,1.67204E+12,-212.6819153
603,episode reward,1.67204E+12,-210.6195984
604,episode reward,1.67204E+12,-202.6129456
605,episode reward,1.67204E+12,-199.0956421
606,episode reward,1.67204E+12,-187.8999939
607,episode reward,1.67204E+12,-195.76651
608,episode reward,1.67204E+12,-204.3580933
609,episode reward,1.67204E+12,-193.7392883
610,episode reward,1.67204E+12,-216.8683472
611,episode reward,1.67204E+12,-200.3448792
612,episode reward,1.67204E+12,-199.7014465
613,episode reward,1.67204E+12,-201.4415588
614,episode reward,1.67204E+12,-209.9277344
615,episode reward,1.67204E+12,-207.2149963
616,episode reward,1.67204E+12,-200.8018188
617,episode reward,1.67204E+12,-209.4677734
618,episode reward,1.67204E+12,-217.7025757
619,episode reward,1.67204E+12,-197.2330627
620,episode reward,1.67204E+12,-202.9387207
621,episode reward,1.67204E+12,-213.210083
622,episode reward,1.67204E+12,-198.8065796
623,episode reward,1.67204E+12,-207.4636536
624,episode reward,1.67204E+12,-195.2962646
